movieID,actorID,actorName,ranking
33679,vince_vaughn,Vince Vaughn,3
33679,adam_brody,Adam Brody,4
33679,kerry_washington,Kerry Washington,5
33679,keith_david,Keith David,6
33679,chris_weitz,Chris Weitz,7
33679,rachael_huntley,Rachael Huntley,8
33679,michelle_monaghan,Michelle Monaghan,9
33679,jennifer_morrison,Jennifer Morrison,10
33685,cedric_the_entertainer,Cedric the Entertainer,1
33685,mike_epps,Mike Epps,2
33685,gabrielle_union,Gabrielle Union,3
33685,regina_hall,Regina Hall,4
33685,eric_stoltz,Eric Stoltz,5
33685,jon_polito,Jon Polito,6
33685,john_leguizamo,John Leguizamo,7
33685,carol-woods,Carol Woods,8
33685,ajay_naidu,Ajay Naidu,9
33685,kim_chan,Kim Chan,10
33722,judi_dench,Judi Dench,1
33722,maggie_smith,Maggie Smith,2
33722,daniel_bruhl,Daniel Brühl,3
33722,miriam_margolyes,Miriam Margolyes,4
33722,natascha_mcelhone,Natascha McElhone,5
33722,1016342-david_warner,David Warner,6
33722,timothy_bateson,Timothy Bateson,7
33722,geoffrey_bayldon,Geoffrey Bayldon,8
33722,roger_booth,Roger Booth,9
33722,peter_cellier,Peter Cellier,10
33725,paul-kaye,Paul Kaye,1
33725,beatriz_batarda,Beatriz Batarda,2
33725,mike-wilmot,Mike Wilmot,3
33725,dave_lawrence,Dave Lawrence,4
33725,paul_spence,Paul Spence,5
33725,kate_magowan,Kate Magowan,6
33725,pete_tong,Pete Tong,7
33750,carlos_padilla,Carlos Padilla,1
33750,leonor_varela,Leonor Varela,2
33750,gustavo_munoz,Gustavo Munoz,3
33750,jose_maria_yazpik,Jose María Yazpik,4
33750,ofelia_medina,Ofelia Medina,5
33750,daniel_jimenez_cacho,Daniel Jiménez Cacho,6
33750,jesus_ochoa,Jesus Ochoa,7
33750,jorge_angel_toriello,Jorge Angel Toriello,8
33750,adrian-alonso,Adrian Alonso,9
33750,andres_marquez,Andres Marquez,10
33781,1052343-robert_taylor,Robert Taylor,1
33781,deborah_kerr,Deborah Kerr,2
33781,leo_genn,Leo Genn,3
33781,peter_ustinov,Peter Ustinov,4
33781,patricia_laffan,Patricia Laffan,5
33781,finlay_currie,Finlay Currie,6
33781,abraham_sofaer,Abraham Sofaer,7
33781,marina_berti,Marina Berti,8
33781,buddy_baer,Buddy Baer,9
33781,felix_aylmer,Felix Aylmer,10
33794,christian_bale,Christian Bale,1
33794,liam_neeson,Liam Neeson,2
33794,katie_holmes,Katie Holmes,3
33794,gary_oldman,Gary Oldman,4
33794,cillian_murphy,Cillian Murphy,5
33794,tom_wilkenson,Tom Wilkinson,6
33794,rutger_hauervincenzo_peluso,Rutger Hauer,7
33794,ken_watanabe,Ken Watanabe,8
33794,mark-boone-jr,Mark Boone Jr.,9
33794,linus_roache,Linus Roache,10
33823,robert_de_niro,Robert De Niro,1
33823,f_murray_abraham,F Murray Abraham,2
33823,kathy_bates,Kathy Bates,3
33823,gabriel_byrne,Gabriel Byrne,4
33823,geraldine_chaplin,Geraldine Chaplin,5
33823,emilie_dequenne,Émilie Dequenne,6
33823,adriana_dominguez,Adriana Domínguez,7
33823,harvey_keitel,Harvey Keitel,8
33823,1163788-pilar_lopez_de_ayala,Pilar López de Ayala,9
33823,1009556-john_lynch,John Lynch,10
33826,adam-butcher,Adam Butcher,1
33826,campbell_scott,Campbell Scott,2
33826,gordon_pinsent,Gordon Pinsent,3
33826,jennifer_tilly,Jennifer Tilly,4
33826,shauna_macdonald,Shauna MacDonald,5
33826,michael_kanev,Michael Kanev,6
33826,tamara_hope,Tamara Hope,7
33826,gerard_parkes,Gerard Parkes,8
33826,jeff_baxter,Jeff Baxter,9
33826,rob_smith,Rob Smith,10
33830,lindsay_lohan,Lindsay Lohan,1
33830,justin_long,Justin Long,2
33830,breckin_meyer,Breckin Meyer,3
33830,matt_dillon,Matt Dillon,4
33830,michael_keaton,Michael Keaton,5
33830,cheryl_hines,Cheryl Hines,6
33830,jimmi_simpson,Jimmi Simpson,7
33830,jill_ritchie,Jill Ritchie,8
33830,thomas_lennon,Thomas Lennon,9
33830,jeremy_roberts,Jeremy Roberts,10
33832,jim_carrey,Jim Carrey,1
33832,zooey_deschanel,Zooey Deschanel,2
33832,bradley_cooper,Bradley Cooper,3
33832,john_michael_higgins,John Michael Higgins,4
33832,rhys_darby,Rhys Darby,5
33832,danny_masterson,Danny Masterson,6
33832,fionnula_flanagan,Fionnula Flanagan,7
33832,terence_stamp,Terence Stamp,8
33832,sasha_alexander,Sasha Alexander,9
33832,molly_sims,Molly Sims,10
33834,simon_baker,Simon Baker,1
33834,john_leguizamo,John Leguizamo,2
33834,asia_argento,Asia Argento,3
33834,robert_joy,Robert Joy,4
33834,dennis_hopper,Dennis Hopper,5
33834,eugene_clark,Eugene Clark,6
33834,jennifer_baxter,Jennifer Baxter,7
33834,boyd_banks,Boyd Banks,8
33834,joanne_boland,Joanne Boland,9
33834,krista-bridges,Krista Bridges,10
33836,nicole_kidman,Nicole Kidman,1
33836,will_ferrell,Will Ferrell,2
33836,shirley_maclaine,Shirley MacLaine,3
33836,michael_caine,Michael Caine,4
33836,jason_schwartzman,Jason Schwartzman,5
33836,kristin_chenoweth,Kristin Chenoweth,6
33836,heather-burns,Heather Burns,7
33836,jim_turner,Jim Turner,8
33836,stephen_colbert,Stephen Colbert,9
33836,david_alan_grier,David Alan Grier,10
33838,tommy_the_clown,Tommy the Clown,1
33838,lil_tommy,Lil Tommy,2
33838,larry,Larry,3
33838,el_nino_ahui_camacho,El Nino Ahui Camacho,4
33838,lil_c,Lil C,5
33838,tight_eyez,Tight Eyez,6
33838,baby_tight_eyez,Baby Tight Eyez,7
33838,daisy,Daisy,8
33838,ms_prissy,Ms. Prissy,9
33838,la_nina,La Nina,10
33880,1006729-john_hawkes,John Hawkes,1
33880,miranda_july,Miranda July,2
33880,miles_thompson,Miles Thompson,3
33880,brandon_ratcliff,Brandon Ratcliff,4
33880,carlie-westerman,Carlie Westerman,5
33880,natasha_slayton,Natasha Slayton,6
33880,najarra_townsend,Najarra Townsend,7
33880,ellen_geer,Ellen Geer,8
33880,brad_henke,Brad William Henke,9
33880,jordan_potter,Jordan Potter,10
33896,bai_ling,Ling Bai,1
33896,miriam_yeung,Miriam Yeung Chin Wah,2
33896,1049611_tony_leung_ka_fai,Tony Leung Ka Fai,3
33896,pauline_lau,Pauline Lau,4
33896,zabit_memedov,Zabit Memedov,5
33896,miki_yeung,Miki Yeung,6
33896,wong_su_fun,Wong Su-Fun,7
33896,lee_byung_hun,Byung-hun Lee,8
33896,lim_won_hee,Lim Won-Hee,9
33896,gang_hye_jeong,Gang Hye-jeong,10
33903,daniel_bruhl,Daniel Brühl,1
33903,julia_jentsch,Julia Jentsch,2
33903,stipe-erceg,Stipe Erceg,3
33903,burghart_klauner,Burghart Klau??ner,4
33903,burghart_klaussner,Burghart Klaussner,5
33903,claudio_caiolo,Claudio Caiolo,6
33903,hanns_zischler,Hanns Zischler,7
33903,knut-berger,Knut Berger,8
33903,laura_schmidt,Laura Schmidt,9
33903,oliver_brocker,Oliver Bröcker,10
33905,paul_newman,Paul Newman,1
33905,anna_maria_pier_angeli,Anna Maria Pier Angeli,2
33905,everett_sloane,Everett Sloane,3
33905,eileen_heckart,Eileen Heckart,4
33905,sal_mineo,Sal Mineo,5
33905,robert_loggia,Robert Loggia,6
33905,harold_j_stone,Harold J. Stone,7
33905,joseph_buloff,Joseph Buloff,8
33905,sammy_white,Sammy White,9
33905,arch_johnson,Arch Johnson,10
34018,groucho_marx,Groucho Marx,1
34018,chico_marx,Chico Marx,2
34018,harpo_marx,Harpo Marx,3
34018,margaret_dumont,Margaret Dumont,4
34018,florence_rice,Florence Rice,5
34018,eve_arden,Eve Arden,6
34018,1000812-kenny_baker,Kenny Baker,7
34018,nat_pendleton,Nat Pendleton,8
34018,fritz_feld,Fritz Feld,9
34018,1144643-james_burke,James Burke,10
34072,charles_berling,Charles Berling,1
34072,chingwen_chia,Ching-wen Chia,2
34072,hikari-ishida,Hikari Ishida,3
34072,jules_sitruk,Jules Sitruk,4
34072,leon_dai,Leon Dai,5
34072,morgan_freeman,Morgan Freeman,6
34072,romane_bohringer,Romane Bohringer,7
34072,ryunosuke_kamiki,Ryunosuke Kamiki,8
34072,takao_osawa,Takao Osawa,9
34129,martin_lawrence,Martin Lawrence,1
34129,wendy_raquel_robinson,Wendy Raquel Robinson,2
34129,breckin_meyer,Breckin Meyer,3
34129,horatio_sanz,Horatio Sanz,4
34129,oren_williams,Oren Williams,5
34129,patrick_warburton,Patrick Warburton,6
34129,megan_mullally,Megan Mullally,7
34129,eddy_martin,Eddy Martin,8
34129,steven_christopher_parker,Steven Christopher Parker,9
34129,steven_anthony_lawrence,Steven Anthony Lawrence,10
34143,jennifer_connelly,Jennifer Connelly,1
34143,john_c_reilly,John C. Reilly,2
34143,tim_roth,Tim Roth,3
34143,dougray_scott,Dougray Scott,4
34143,pete_postlethwaite,Pete Postlethwaite,5
34143,camryn_manheim,Camryn Manheim,6
34143,ariel_gade,Ariel Gade,7
34143,perla_haneyjardine,Perla Haney-Jardine,8
34143,bill-buell,Bill Buell,9
34143,162713777,Elina Löwensohn,10
34148,romain_duris,Romain Duris,1
34148,niels_arestrup,Niels Arestrup,2
34148,linhdan_pham,Linh-Dan Pham,3
34148,aure_atika,Aure Atika,4
34148,emmanuelle_devos,Emmanuelle Devos,5
34148,jonathan_zaccai,Jonathan Zaccai,6
34148,gilles-cohen,Gilles Cohen,7
34148,anton_yakovlev,Anton Yakovlev,8
34148,melanie-laurent,Mélanie Laurent,9
34148,david_birge_cotte,David Birge-Cotte,10
34150,ioan_gruffudd,Ioan Gruffudd,1
34150,jessica_alba,Jessica Alba,2
34150,chris_evans,Chris Evans,3
34150,michael_chiklis,Michael Chiklis,4
34150,julian_mcmahon,Julian McMahon,5
34150,hamish_linklater,Hamish Linklater,6
34150,kerry_washington,Kerry Washington,7
34150,laurie_holden,Laurie Holden,8
34150,1047603-david_parker,David Parker,9
34150,kevin_mcnulty,Kevin McNulty,10
34153,keith_cavill,Keith Cavill,1
34153,joe_soares,Joe Soares,2
34153,mark_zupan,Mark Zupan,3
34153,andy_cohn,Andy Cohn,4
34153,bob_lujano,Bob Lujano,5
34153,scott_hogsett,Scott Hogsett,6
34162,owen_wilson,Owen Wilson,1
34162,vince_vaughn,Vince Vaughn,2
34162,christopher_walken,Christopher Walken,3
34162,rachel_mcadams,Rachel McAdams,4
34162,jane_seymour,Jane Seymour,5
34162,isla_fisher,Isla Fisher,6
34162,bradley_cooper,Bradley Cooper,7
34162,will_ferrell,Will Ferrell,8
34162,ron_canada,Ron Canada,9
34162,david_conrad,David Conrad,10
34164,tom_arnold,Tom Arnold,1
34164,jesse_bradford,Jesse Bradford,2
34164,bobby_cannavale,Bobby Cannavale,3
34164,sarah_clarke,Sarah Clarke,4
34164,steve_coogan,Steve Coogan,5
34164,laura_dern,Laura Dern,6
34164,maggie_gyllenhaal,Maggie Gyllenhaal,7
34164,lisa_kudrow,Lisa Kudrow,8
34164,jason_ritter,Jason Ritter,9
34164,david_sutcliffe,David Sutcliffe,10
34185,sean_astin,Sean Astin,1
34185,stockard_channing,Stockard Channing,2
34185,melinda_dillon,Melinda Dillon,3
34185,jim_haynie,Jim Haynie,4
34185,levon_helm,Levon Helm,5
34185,dinah_manoff,Dinah Manoff,6
34185,dermot_mulroney,Dermot Mulroney,7
34185,tim_quill,Tim Quill,8
34185,keith_szarabajka,Keith Szarabajka,9
34185,daphne_zuniga,Daphne Zuniga,10
34292,dylan_mcdermott,Dylan McDermott,1
34292,stacey_travis,Stacey Travis,2
34292,1009556-john_lynch,John Lynch,3
34292,william_hootkins,William Hootkins,4
34292,iggy_pop,Iggy Pop,5
34292,mark_northover,Mark Northover,6
34292,lemmy,Lemmy,7
34292,barbara_yu_ling,Barbara Yu Ling,8
34292,mac_mcdonald,Mac McDonald,9
34292,chris_mchallem,Chris McHallem,10
34299,ed_harris,Ed Harris,1
34299,viggo_mortensen,Viggo Mortensen,2
34299,renee_zellweger,Renée Zellweger,3
34299,jeremy_irons,Jeremy Irons,4
34299,timothy_spall,Timothy Spall,5
34299,lance_henriksen,Lance Henriksen,6
34299,bobby_jauregui,Bobby Jauregui,7
34299,tom_bower,Tom Bower,8
34299,james_gammon,James Gammon,9
34299,ariadna_gil,Ariadna Gil,10
34321,walter_matthau,Walter Matthau,1
34321,tatum_oneal,Tatum O'Neal,2
34321,vic_morrow,Vic Morrow,3
34321,joyce_van_patten,Joyce Van Patten,4
34321,ben_piazza,Ben Piazza,5
34321,jackie_earle_haley,Jackie Earle Haley,6
34321,alfred-lutter,Alfred Lutter,7
34321,brandon_cruz,Brandon Cruz,8
34321,shari_summers,Shari Summers,9
34321,joe_brooks,Joe Brooks,10
34326,michael_pitt,Michael Pitt,1
34326,lukas_haas,Lukas Haas,2
34326,asia_argento,Asia Argento,3
34326,scott_patrick_green,Scott Patrick Green,4
34326,nicole-vicius-ii,Nicole Vicius,5
34326,ricky_jay,Ricky Jay,6
34326,ryan_orion,Ryan Orion,7
34326,harmony_korine,Harmony Korine,8
34326,the_hermitt,The Hermitt,9
34326,kim_gordon,Kim Gordon,10
34332,michael_angarano,Michael Angarano,1
34332,kurt_russell,Kurt Russell,2
34332,kelly_preston,Kelly Preston,3
34332,kevin_heffernan,Kevin Heffernan,4
34332,steven_strait,Steven Strait,5
34332,dee_jay_daniels,Dee Jay Daniels,6
34332,nicholas_braun,Nicholas Braun,7
34332,kelly_vitz,Kelly Vitz,8
34332,jim_rash,Jim Rash,9
34332,jake_sandvig,Jake Sandvig,10
34334,josh_lucas,Josh Lucas,1
34334,jessica_biel,Jessica Biel,2
34334,jamie_foxx,Jamie Foxx,3
34334,sam_shepard,Sam Shepard,4
34334,joe_morton,Joe Morton,5
34334,richard_roxburgh,Richard Roxburgh,6
34334,ebon_moss_bachrach,Ebon Moss-Bachrach,7
34334,wentworth_miller,Wentworth Miller,8
34334,megan_gale,Megan Gale,9
34334,bill_gunston,Bill Gunston,10
34336,1144556-diane_lane,Diane Lane,1
34336,john_cusack,John Cusack,2
34336,elizabeth_perkins,Elizabeth Perkins,3
34336,christopher_plummer,Christopher Plummer,4
34336,dermot_mulroney,Dermot Mulroney,5
34336,stockard_channing,Stockard Channing,6
34336,julie-gonzalo,Julie Gonzalo,7
34336,ali_hillis,Ali Hillis,8
34336,brad-hall,Brad Hall,9
34336,tony_bill,Tony Bill,10
34405,nathan_fillion,Nathan Fillion,1
34405,gina_torres,Gina Torres,2
34405,alan_tudyk,Alan Tudyk,3
34405,morena_baccarin,Morena Baccarin,4
34405,adam_baldwin,Adam Baldwin,5
34405,1164903-jewel_staite,Jewel Staite,6
34405,summer_glau,Summer Glau,7
34405,sean_maher,Sean Maher,8
34405,chiwetel-ejiofor,Chiwetel Ejiofor,9
34405,ron_glass,Ron Glass,10
34437,bill_murray,Bill Murray,1
34437,jeffrey_wright,Jeffrey Wright,2
34437,sharon_stone,Sharon Stone,3
34437,frances_conroy,Frances Conroy,4
34437,1008767-jessica_lange,Jessica Lange,5
34437,tilda_swinton,Tilda Swinton,6
34437,julie_delpy,Julie Delpy,7
34437,mark_webber,Mark Webber,8
34437,chloe_sevigny,Chloë Sevigny,9
34437,christopher_mcdonald,Christopher McDonald,10
34499,asia_argento,Asia Argento,1
34499,jimmy_bennett,Jimmy Bennett,2
34499,dylan_sprouse,Dylan Sprouse,3
34499,cole_sprouse,Cole Sprouse,4
34499,peter_fonda,Peter Fonda,5
34499,ben_foster,Ben Foster,6
34499,ornella_muti,Ornella Muti,7
34499,kip_pardue,Kip Pardue,8
34499,michael_pitt,Michael Pitt,9
34499,jeremy_renner,Jeremy Renner,10
34520,johnny_knoxville,Johnny Knoxville,1
34520,seann_william_scott,Seann William Scott,2
34520,jessica_simpson,Jessica Simpson,3
34520,burt_reynolds,Burt Reynolds,4
34520,joe_don_baker,Joe Don Baker,5
34520,lynda_carter,Lynda Carter,6
34520,willie_nelson,Willie Nelson,7
34520,mc_gainey,M.C. Gainey,8
34520,aj_foyt,A.J. Foyt,9
34520,danny_haneman,Danny Haneman,10
34523,1135469-jamie_bell,Jamie Bell,1
34523,camilla_belle,Camilla Belle,2
34523,justin-chatwin,Justin Chatwin,3
34523,glenn_close,Glenn Close,4
34523,rory_culkin,Rory Culkin,5
34523,thomas-curtis,Thomas Curtis,6
34523,tim_dekay,Tim DeKay,7
34523,william_fichtner,William Fichtner,8
34523,ralph_fiennes,Ralph Fiennes,9
34523,richard_gleason,Richard Gleason,10
34526,mia_maestro,Mia Maestro,1
34526,ruben_blades,Ruben Blades,2
34526,carlos_julio_molina,Carlos Julio Molina,3
34526,pedro-perez,Pedro Pérez,4
34526,carlos-madera,Carlos Madera,5
34526,jean-paul-leroux,Jean Paul Leroux,6
34526,edgar_jose_quijada,Edgar José Quijada,7
34526,ermahn_ospina,Ermahn Ospina,8
34526,adrian-blanco,Adrian Blanco,9
34526,dawn_rider,Dawn Rider,10
34530,rob_schneider,Rob Schneider,1
34530,eddie_griffin,Eddie Griffin,2
34530,jeroen_krabbe,Jeroen Krabbé,3
34530,til_schweiger,Til Schweiger,4
34530,hanna_verboom,Hanna Verboom,5
34530,alex_dimitriades,Alex Dimitriades,6
34530,carlos_ponce,Carlos Ponce,7
34530,charles_keating,Charles Keating,8
34530,douglas-sills,Douglas Sills,9
34530,rachel_stevens,Rachel Stevens,10
34532,kate_hudson,Kate Hudson,1
34532,gena_rowlands,Gena Rowlands,2
34532,peter_sarsgaard,Peter Sarsgaard,3
34532,john_hurt,John Hurt,4
34532,joy_bryant,Joy Bryant,5
34532,1142024-isaach_de_bankole,Isaach De Bankolé,6
34532,ronald_mccall,Ronald McCall,7
34532,jen_apgar,Jen Apgar,8
34532,jamie_lee_redmon,Jamie Lee Redmon,9
34532,forrest_landis,Forrest Landis,10
34540,evan_rachel_wood,Evan Rachel Wood,1
34540,ron_livingston,Ron Livingston,2
34540,james_woods,James Woods,3
34540,elizabeth_harnois,Elisabeth Harnois,4
34540,jane_krakowski,Jane Krakowski,5
34540,selma_blair,Selma Blair,6
34540,danny_comden,Danny Comden,7
34540,stark_sands,Stark Sands,8
34540,michael_hitchcock,Michael Hitchcock,9
34540,robert_joy,Robert Joy,10
34583,lee_marvin,Lee Marvin,1
34583,gene_hackman,Gene Hackman,2
34583,angel_tompkins,Angel Tompkins,3
34583,gregory_walcott,Gregory Walcott,4
34583,sissy_spacek,Sissy Spacek,5
34583,janet_baldwin,Janet Baldwin,6
34583,eddie-egan,Eddie Egan,7
34583,hugh-gillin,Hugh Gillin,8
34583,les_lannom,Les Lannom,9
34583,howard_platt,Howard Platt,10
35015,alexander_michaletos,Alexander Michaletos,1
35015,eamonn_walker,Eamonn Walker,2
35015,campbell_scott,Campbell Scott,3
35015,hope_davis,Hope Davis,4
35015,nicky_rebelo,Nicky Rebelo,5
35015,1017428-sasha,Sasha,6
35015,savannah,Savannah,7
35015,jennifer_steyn,Jennifer Steyn,8
35015,clive_scott,Clive Scott,9
35015,christos_nikitaidis,Christos Nikitaidis,10
35957,shinyeong-jang,Shin-yeong Jang,1
35957,ilguk_song,Il-guk Song,2
35957,eol-lee,Eol Lee,3
35957,lee_dong_gu,Lee Dong-gu,4
35957,kim_hyena,kim hye-na,5
35957,yeongsuk_jeong,Yeong-suk Jeong,6
35957,gwak_ji_min,Gwak Ji-min,7
35957,kim_hyeon_su,Kim Hyeon-su,8
35957,lee_dae_yun,Lee Dae-Yun,9
35957,park_weonsang,Park Weon-sang,10
36056,gary_cooper,Gary Cooper,1
36056,julie_london,Julie London,2
36056,lee_j_cobb,Lee J Cobb,3
36056,arthur_oconnell,Arthur O'Connell,4
36056,jack_lord,Jack Lord,5
36056,john_dehner,John Dehner,6
36056,royal_dano,Royal Dano,7
36056,robert_j_wilke,Robert J. Wilke,8
36056,jack_williams,Jack Williams,9
36056,guy_wilkerson,Guy Wilkerson,10
36152,robert_englund,Robert Englund,1
36152,lisa_wilcox,Lisa Wilcox,2
36152,kelly_jo_minter,Kelly Jo Minter,3
36152,danny_hassel,Danny Hassel,4
36152,joe_seely,Joe Seely,5
36152,erika_anderson,Erika Anderson,6
36152,whitby_hertford,Whitby Hertford,7
36152,burr_de_benning,Burr De Benning,8
36152,clarence-felder,Clarence Felder,9
36152,matt_borlenghi,Matt Borlenghi,10
36276,daniel_auteuil,Daniel Auteuil,1
36276,juliette_binoche,Juliette Binoche,2
36276,lester_makedonsky,Lester Makedonsky,3
36276,maurice_ba,Maurice Bénichou,4
36276,annie_girardot,Annie Girardot,5
36276,bernard_le_coq,Bernard Le Coq,6
36276,daniel-duval,Daniel Duval,7
36276,nathalie_richard,Nathalie Richard,8
36276,denis_podalydes,Denis Podalydès,9
36276,aissa_maiga,Aïssa Maïga,10
36397,ewan_mcgregor,Ewan McGregor,1
36397,ricky_gervais,Ricky Gervais,2
36397,tim_curry,Tim Curry,3
36397,jim_broadbent,Jim Broadbent,4
36397,hugh_laurie,Hugh Laurie,5
36397,john_cleese,John Cleese,6
36397,john_hurt,John Hurt,7
36397,pip_torrens,Pip Torrens,8
36397,rik_mayall,Rik Mayall,9
36397,olivia_williams,Olivia Williams,10
36401,matt_damon,Matt Damon,1
36401,heath_ledger,Heath Ledger,2
36401,jonathan_pryce,Jonathan Pryce,3
36401,lena_headey,Lena Headey,4
36401,roger_ashtongriffiths,Roger Ashton-Griffiths,5
36401,richard_ridings,Richard Ridings,6
36401,peter_stormare,Peter Stormare,7
36401,uma_thurman,Uma Thurman,8
36401,tomas_hanak,Tomás Hanák,9
36401,monica_bellucci,Monica Bellucci,10
36477,michael_showalter,Michael Showalter,1
36477,elizabeth_banks,Elizabeth Banks,2
36477,1033789-michelle_williams,Michelle Williams,3
36477,justin_theroux,Justin Theroux,4
36477,zak_orth,Zak Orth,5
36477,michael_ian_black,Michael Ian Black,6
36477,catherine_lloyd_burns,Catherine Lloyd Burns,7
36477,peter_dinklage,Peter Dinklage,8
36477,paul_rudd,Paul Rudd,9
36477,david_wain,David Wain,10
36509,cole_hauser,Cole Hauser,1
36509,morris_chestnut,Morris Chestnut,2
36509,eddie_cibrian,Eddie Cibrian,3
36509,rick_ravanello,Rick Ravanello,4
36509,marcel_iures,Marcel Iures,5
36509,kieran_darcysmith,Kieran Darcy-Smith,6
36509,daniel_dae_kim,Daniel Dae Kim,7
36509,lena_headey,Lena Headey,8
36509,piper_perabo,Piper Perabo,9
36509,brian_steele,Brian Steele,10
36511,pell-james,Pell James,1
36511,steven_strait,Steven Strait,2
36511,kip_pardue,Kip Pardue,3
36511,carrie_fisher,Carrie Fisher,4
36511,1165093-ashlee_simpson,Ashlee Simpson,5
36511,shannyn_sossamon,Shannyn Sossamon,6
36511,stephen_moyer,Stephen Moyer,7
36511,fisher_stevens,Fisher Stevens,8
36511,perrey_reeves,Perrey Reeves,9
36511,peter_weller,Peter Weller,10
36513,bryan_brown,Bryan Brown,1
36513,toni_collette,Toni Collette,2
36513,john_goodman,John Goodman,3
36513,sam_neill,Sam Neill,4
36513,sam_worthington,Sam Worthington,5
36513,felix_williamson,Felix Williamson,6
36513,kestie_morassi,Kestie Morassi,7
36513,william-mcinnes,William McInnes,8
36513,andrew-s-gilbert,Andrew S. Gilbert,9
36513,gary_waddell,Gary Waddell,10
36523,margaret_cho,Margaret Cho,1
36525,reese_witherspoon,Reese Witherspoon,1
36525,mark_ruffalo,Mark Ruffalo,2
36525,donal_logue,Donal Logue,3
36525,dina_waters,Dina Waters,4
36525,ben_shenkman,Ben Shenkman,5
36525,jon_heder,Jon Heder,6
36525,ivana-milicevic,Ivana Milicevic,7
36525,caroline_aaron,Caroline Aaron,8
36525,billy_beck,Billy Beck,9
36525,ron_canada,Ron Canada,10
36533,lindy_booth,Lindy Booth,1
36533,julian_morris,Julian Morris,2
36533,jared_padalecki,Jared Padalecki,3
36533,kristy_wu,Kristy Wu,4
36533,sandra_mccoy,Sandra McCoy,5
36533,paul_james,Paul James,6
36533,bonjovi,Jon Bon Jovi,7
36533,jesse_janzen,Jesse Janzen,8
36533,gary_cole,Gary Cole,9
36533,anna_deavere_smith,Anna Deavere Smith,10
36539,peter_falk,Peter Falk,1
36539,paul_reiser,Paul Reiser,2
36539,elizabeth_perkins,Elizabeth Perkins,3
36539,olympia_dukakis,Olympia Dukakis,4
36539,ann_dowd,Ann Dowd,5
36539,marshall_erwin_efron,Marshall Erwin Efron,6
36539,alison_fraser,Alison Fraser,7
36539,bernie_mcinerney,Bernie McInerney,8
36539,mimi_lieber,Mimi Lieber,9
36539,claire_beckman,Claire Beckman,10
37211,groucho_marx,Groucho Marx,1
37211,harpo_marx,Harpo Marx,2
37211,chico_marx,Chico Marx,3
37211,john_carroll,John Carroll,4
37211,diana_lewis,Diana Lewis,5
37211,walter_woolf_king,Walter Woolf King,6
37211,robert_h_barrat,Robert H. Barrat,7
37211,june-maccloy,June MacCloy,8
37211,george_lessey,George Lessey,9
37211,iris_adrian,Iris Adrian,10
37287,nina_pens_rode,Nina Pens Rode,1
37287,ebbe_rode,Ebbe Rode,2
37287,bendt-rothe,Bendt Rothe,3
37287,axel_gebuhr,Axel Gebuhr,4
37287,william_knoblauch,William Knoblauch,5
37287,karl_gustav_ahlefeldt,Karl Gustav Ahlefeldt,6
37287,vera_gebuhr,Vera Gebuhr,7
37287,lars_knutzon,Lars Knutzon,8
37287,anna_malberg,Anna Malberg,9
37287,eduard_mielche,Eduard Mielche,10
37384,areen-omari,Areen Omari,1
37384,mohmaud_massad,Mohmaud Massad,2
37384,yousset_baroud,Yousset Baroud,3
37384,ryan_reynolds,Ryan Reynolds,4
37384,anna_faris,Anna Faris,5
37384,justin_long,Justin Long,6
37384,david_koechner,David Koechner,7
37384,john_francis_daley,John Francis Daley,8
37384,emmanuelle_chriqui,Emmanuelle Chriqui,9
37384,kaitlin_doubleday,Kaitlin Doubleday,10
37386,charlize_theron,Charlize Theron,1
37386,marton_csokas,Marton Csokas,2
37386,jonny_lee_miller,Jonny Lee Miller,3
37386,sophie_okonedo,Sophie Okonedo,4
37386,frances_mcdormand,Frances McDormand,5
37386,pete_postlethwaite,Pete Postlethwaite,6
37386,amelia_warner,Amelia Warner,7
37386,caroline_chikezie,Caroline Chikezie,8
37386,nikolai-kinski,Nikolai Kinski,9
37475,robert_redford,Robert Redford,1
37475,jennifer_lopez,Jennifer Lopez,2
37475,morgan_freeman,Morgan Freeman,3
37475,becca_gardner,Becca Gardner,4
37475,damian_lewis,Damian Lewis,5
37475,camryn_manheim,Camryn Manheim,6
37475,lynda_boyd,Lynda Boyd,7
37475,rob_hayter,Rob Hayter,8
37475,p_lynn_johnson,P. Lynn Johnson,9
37475,josh_lucas,Josh Lucas,10
37477,jim_carrey,Jim Carrey,1
37477,zooey_deschanel,Zooey Deschanel,2
37477,bradley_cooper,Bradley Cooper,3
37477,john_michael_higgins,John Michael Higgins,4
37477,rhys_darby,Rhys Darby,5
37477,danny_masterson,Danny Masterson,6
37477,fionnula_flanagan,Fionnula Flanagan,7
37477,terence_stamp,Terence Stamp,8
37477,sasha_alexander,Sasha Alexander,9
37477,molly_sims,Molly Sims,10
37720,aleix_puiggali,Aleix Puiggali,1
37720,brendan_price,Brendan Price,2
37720,carles_punyet,Carles Punyet,3
37720,emma_vilarasau,Emma Vilarasau,4
37720,isabel_ampudia,Isabel Ampudia,5
37720,jordi_dauder,Jordi Dauder,6
37720,karra_elejalde,Karra Elejalde,7
37720,nuria_cano,Nuria Cano,8
37720,toni_sevilla,Toni Sevilla,9
37720,tristan_ulloa,Tristan Ulloa,10
37731,elijah_wood,Elijah Wood,1
37731,charlie_hunnam,Charlie Hunnam,2
