id,title,year,criticsRating,pictureURL
26393,Sorcerer,1977,7.1,http://content8.flixster.com/movie/25/82/258218_det.jpg
229,Death and the Maiden,1994,7.0,http://content9.flixster.com/movie/10/92/35/10923515_det.jpg
6559,Little Giants,1994,3.9,http://content7.flixster.com/movie/25/59/255997_det.jpg
1967,Labyrinth,1986,6.0,http://content6.flixster.com/movie/10/84/45/10844548_det.jpg
4170,Hit and Runway,1999,4.5,http://content6.flixster.com/movie/10/84/01/10840112_det.jpg
60526,Death Defying Acts,2007,5.0,http://content7.flixster.com/movie/10/41/06/10410653_det.jpg
5526,Seom,2000,6.2,http://content8.flixster.com/movie/28/80/288010_det.jpg
6531,The Hour of the Pig,1993,5.6,http://content8.flixster.com/movie/27/02/270202_det.jpg
4582,Dead Bang,1989,4.4,http://content6.flixster.com/movie/28/03/280300_det.jpg
2786,Haunted Honeymoon,1986,3.5,http://content6.flixster.com/movie/10/89/43/10894380_det.jpg
4655,Romero,1989,7.3,http://content9.flixster.com/movie/26/08/260819_det.jpg
3572,Carnosaur,1993,3.2,http://content6.flixster.com/movie/28/41/284112_det.jpg
4957,Sudden Impact,1983,5.7,http://content9.flixster.com/movie/10/88/98/10889867_det.jpg
26391,Gangs of New York,2002,7.1,http://content6.flixster.com/movie/26/81/268116_det.jpg
7756,Aleksandr Nevskiy,1938,8.7,http://content7.flixster.com/movie/30/26/302613_det.jpg
2902,American Psycho II: All American Girl,2002,3.1,http://content6.flixster.com/movie/10/92/96/10929652_det.jpg
5193,The Jazz Singer,1980,3.7,http://content6.flixster.com/movie/10/92/52/10925292_det.jpg
3595,Held Up,1999,3.3,http://content9.flixster.com/movie/26/54/265495_det.jpg
34072,La marche de l'empereur,2005,7.8,http://content7.flixster.com/movie/24/99/249901_det.jpg
908,North by Northwest,1959,9.0,http://content9.flixster.com/movie/10/93/42/10934207_det.jpg
670,Apur Sansar,1959,9.0,http://content6.flixster.com/movie/10/83/97/10839708_det.jpg
58559,The Dark Knight,2008,8.4,http://content8.flixster.com/movie/10/83/86/10838658_det.jpg
6510,"Bodies, Rest & Motion",1993,5.0,http://content7.flixster.com/movie/10/88/43/10884393_det.jpg
3876,Tom and Jerry: The Movie,1992,2.8,http://content6.flixster.com/movie/25/23/252328_det.jpg
1871,Priyatel pokoynika,1997,6.7,http://content9.flixster.com/movie/10/86/82/10868255_det.jpg
3322,3 Strikes,2000,2.3,http://content6.flixster.com/movie/27/52/275204_det.jpg
2072,The 'burbs,1989,5.2,http://content8.flixster.com/movie/55/12/57/5512574_det.jpg
5962,Body of Evidence,1993,2.7,http://content6.flixster.com/movie/28/72/287204_det.jpg
3145,Cradle Will Rock,1999,6.2,http://content9.flixster.com/movie/27/32/273223_det.jpg
1054,Get on the Bus,1996,7.5,http://content6.flixster.com/movie/10/86/99/10869944_det.jpg
5461,Me Without You,2001,6.2,http://content8.flixster.com/movie/10/88/45/10884586_det.jpg
7720,The Four Musketeers,1974,6.9,http://content9.flixster.com/movie/26/52/265215_det.jpg
3027,Slaughterhouse-Five,1972,7.4,http://content6.flixster.com/movie/11/12/35/11123560_det.jpg
4593,Family Business,1989,5.1,http://content6.flixster.com/movie/27/65/276512_det.jpg
696,Butterfly Kiss,1995,6.4,http://content8.flixster.com/movie/11/13/63/11136386_det.jpg
26198,"Yours, Mine and Ours",2005,3.3,http://content6.flixster.com/movie/25/06/250608_det.jpg
5521,Lean on Me,1989,5.8,http://content6.flixster.com/movie/25/68/256820_det.jpg
2665,Earth vs. the Flying Saucers,1956,5.7,http://content6.flixster.com/movie/28/63/286324_det.jpg
6051,The Harder They Come,1972,7.6,http://content9.flixster.com/movie/31/31/313103_det.jpg
2463,Ruthless People,1986,6.7,http://content6.flixster.com/movie/26/87/268720_det.jpg
7888,How to Succeed in Business Without Really Trying,1967,7.0,http://content6.flixster.com/movie/28/64/286404_det.jpg
5053,Blankman,1994,3.3,http://content6.flixster.com/movie/26/04/260492_det.jpg
416,Bad Girls,1994,3.5,http://content6.flixster.com/movie/10/87/26/10872684_det.jpg
4753,Interview with the Vampire: The Vampire Chronicles,1994,5.8,http://content6.flixster.com/movie/28/01/280124_det.jpg
1116,La fille seule,1995,6.8,http://content6.flixster.com/movie/10/89/99/10899968_det.jpg
8727,The Day of the Locust,1975,6.8,http://content9.flixster.com/movie/27/77/277703_det.jpg
218,Boys on the Side,1995,6.0,http://content6.flixster.com/movie/27/12/271228_det.jpg
4229,Say It Isn't So,2001,3.1,http://content9.flixster.com/movie/10/87/39/10873979_det.jpg
1648,The House of Yes,1997,5.9,http://content9.flixster.com/movie/27/35/273507_det.jpg
5938,Deathtrap,1982,6.1,http://content9.flixster.com/movie/25/98/259815_det.jpg
5276,Crimes of Passion,1984,4.9,http://content6.flixster.com/movie/10/85/42/10854292_det.jpg
8601,Zéro de conduite: Jeunes diables au collège,1933,8.9,http://content7.flixster.com/movie/11/15/22/11152261_det.jpg
423,Blown Away,1994,4.8,http://content7.flixster.com/movie/27/66/276629_det.jpg
4108,Five Corners,1987,6.1,http://content7.flixster.com/movie/10/91/75/10917521_det.jpg
1207,To Kill a Mockingbird,1962,8.8,http://content6.flixster.com/movie/10/41/76/10417668_det.jpg
1359,Jingle All the Way,1996,4.0,http://content9.flixster.com/movie/25/51/255123_det.jpg
7947,Under the Volcano,1984,6.5,http://content9.flixster.com/movie/10/87/53/10875307_det.jpg
5895,Contact,1997,6.8,http://content9.flixster.com/movie/25/44/254411_det.jpg
5059,Little Dieter Needs to Fly,1997,7.8,http://content8.flixster.com/movie/10/93/08/10930826_det.jpg
2062,The Governess,1998,6.4,http://content9.flixster.com/movie/27/94/279427_det.jpg
2961,The Story of Us,1999,4.5,http://content8.flixster.com/movie/26/82/268222_det.jpg
4673,Tango & Cash,1989,4.3,http://content7.flixster.com/movie/27/22/272293_det.jpg
60943,Frozen River,2008,7.3,http://content6.flixster.com/movie/10/93/37/10933756_det.jpg
3181,Titus,1999,6.5,http://content7.flixster.com/movie/26/90/269029_det.jpg
176,Living in Oblivion,1995,7.4,http://content6.flixster.com/movie/10/87/12/10871220_det.jpg
7940,Ansiktet,1958,8.2,http://content9.flixster.com/movie/95/10/62/9510627_det.jpg
3580,Up at the Villa,2000,5.3,http://content8.flixster.com/movie/10/91/59/10915958_det.jpg
7941,Sommarnattens leende,1955,8.5,http://content6.flixster.com/movie/29/56/295608_det.jpg
973,Meet John Doe,1941,7.2,http://content8.flixster.com/movie/30/06/300618_det.jpg
3965,The Strange Love of Martha Ivers,1946,7.4,http://content9.flixster.com/movie/29/02/290227_det.jpg
7574,Maboroshi no hikari,1995,8.1,http://content9.flixster.com/movie/10/91/76/10917695_det.jpg
2086,One Magic Christmas,1985,5.4,http://content8.flixster.com/movie/25/31/253198_det.jpg
7251,Where the Day Takes You,1992,5.6,http://content6.flixster.com/movie/10/89/34/10893460_det.jpg
4661,Sea of Love,1989,7.0,http://content9.flixster.com/movie/28/32/283295_det.jpg
2025,Lolita,1962,8.0,http://content8.flixster.com/movie/30/09/300906_det.jpg
44694,Volver,2006,7.8,http://content8.flixster.com/movie/12/88/34/1288346_det.jpg
50583,Linda Linda Linda,2005,6.9,http://content9.flixster.com/movie/61/72/77/6172779_det.jpg
32298,Guess Who,2005,5.4,http://content8.flixster.com/movie/25/39/253994_det.jpg
1918,Lethal Weapon 4,1998,5.9,http://content7.flixster.com/movie/11/12/88/11128829_det.jpg
58246,Grace Is Gone,2007,5.9,http://content7.flixster.com/movie/10/83/80/10838065_det.jpg
4767,Abbott and Costello Meet the Mummy,1955,4.9,http://content6.flixster.com/movie/10/83/96/10839668_det.jpg
55094,In the Valley of Elah,2007,7.0,http://content8.flixster.com/movie/96/88/59/9688598_det.jpg
6354,The Carpetbaggers,1964,5.6,http://content8.flixster.com/movie/26/28/262802_det.jpg
282,Nell,1994,5.0,http://content8.flixster.com/movie/25/69/256906_det.jpg
52241,The Lookout,2007,7.3,http://content7.flixster.com/movie/44/93/14/4493141_det.jpg
5627,Skins,2002,5.9,http://content6.flixster.com/movie/52/47/62/5247624_det.jpg
54997,3:10 to Yuma,2007,7.5,http://content7.flixster.com/movie/10/92/16/10921673_det.jpg
137,Man of the Year,2006,4.4,http://content9.flixster.com/movie/11/12/89/11128939_det.jpg
7845,Tremors II: Aftershocks,1996,5.3,http://content7.flixster.com/movie/10/87/82/10878205_det.jpg
3769,Thunderbolt and Lightfoot,1974,6.6,http://content7.flixster.com/movie/11/14/55/11145573_det.jpg
2688,The General's Daughter,1999,4.3,http://content6.flixster.com/movie/28/45/284516_det.jpg
6547,Northfork,2003,5.9,http://content9.flixster.com/movie/26/09/260927_det.jpg
5069,Escaflowne,2000,5.3,http://content8.flixster.com/movie/26/41/264114_det.jpg
1693,Amistad,1997,6.9,http://content6.flixster.com/movie/26/82/268208_det.jpg
922,Sunset Blvd.,1950,9.2,http://content7.flixster.com/movie/10/88/29/10882989_det.jpg
26521,Racing with the Moon,1984,6.1,http://content9.flixster.com/movie/26/37/263719_det.jpg
4903,In the Bedroom,2001,7.9,http://content9.flixster.com/movie/27/07/270711_det.jpg
53574,The TV Set,2006,6.3,http://content6.flixster.com/movie/61/76/12/6176124_det.jpg
5523,The Adventures of Pluto Nash,2002,2.7,http://content8.flixster.com/movie/26/57/265718_det.jpg
1013,The Parent Trap,1998,7.0,http://content9.flixster.com/movie/10/88/10/10881003_det.jpg
4556,Track 29,1988,6.4,http://content6.flixster.com/movie/10/87/17/10871772_det.jpg
3316,Reindeer Games,2000,4.2,http://content6.flixster.com/movie/28/31/283124_det.jpg
5400,The Sum of All Fears,2002,6.0,http://content6.flixster.com/movie/10/84/98/10849880_det.jpg
2880,Long xiong hu di,1987,6.6,http://content8.flixster.com/movie/11/15/20/11152098_det.jpg
516,Renaissance Man,1994,4.4,http://content8.flixster.com/movie/25/80/258018_det.jpg
6858,Nóz w wodzie,1962,8.2,http://content6.flixster.com/movie/10/93/52/10935220_det.jpg
1608,Air Force One,1997,7.0,http://content8.flixster.com/movie/11/14/67/11146758_det.jpg
7933,A Night in Casablanca,1946,5.0,http://content6.flixster.com/movie/10/84/88/10848812_det.jpg
5110,Super Troopers,2001,5.0,http://content6.flixster.com/movie/49/16/491640_det.jpg
3847,Ilsa: She Wolf of the SS,1975,3.9,http://content7.flixster.com/movie/69/92/699201_det.jpg
4007,Wall Street,1987,6.8,http://content7.flixster.com/movie/11/15/30/11153029_det.jpg
6445,Cloak & Dagger,1984,5.0,http://content8.flixster.com/movie/25/49/254914_det.jpg
3101,Fatal Attraction,1987,6.8,http://content7.flixster.com/movie/10/84/99/10849901_det.jpg
7032,Star Wars: Episode III - Revenge of the Sith,2005,7.2,http://content8.flixster.com/movie/10/94/47/10944718_det.jpg
190,Fail-Safe,1964,7.6,http://content9.flixster.com/movie/29/23/292315_det.jpg
7946,Reflections in a Golden Eye,1967,6.6,http://content7.flixster.com/movie/90/70/72/9070725_det.jpg
59725,Sex and the City,2008,5.5,http://content9.flixster.com/movie/10/83/84/10838483_det.jpg
4482,"Bright Lights, Big City",1988,5.5,http://content7.flixster.com/movie/10/88/86/10888617_det.jpg
1351,Blood and Wine,1996,6.1,http://content7.flixster.com/movie/10/88/75/10887533_det.jpg
36525,Just Like Heaven,2005,5.7,http://content8.flixster.com/movie/25/01/250114_det.jpg
8836,Wicker Park,2004,4.3,http://content8.flixster.com/movie/10/84/98/10849878_det.jpg
48198,Streamers,1983,6.1,http://content9.flixster.com/movie/10/83/90/10839027_det.jpg
5489,Nosferatu: Phantom der Nacht,1979,7.6,http://content8.flixster.com/movie/26/48/264822_det.jpg
46581,Brothers of the Head,2005,6.4,http://content9.flixster.com/movie/10/89/42/10894211_det.jpg
4697,Basket Case,1982,6.3,http://content7.flixster.com/movie/29/02/290225_det.jpg
7401,Mac and Me,1988,2.4,http://content7.flixster.com/movie/26/08/260893_det.jpg
26208,Ma nuit chez Maud,1969,8.0,http://content8.flixster.com/movie/10/89/92/10899286_det.jpg
4225,The Dish,2000,7.4,http://content9.flixster.com/movie/25/74/257411_det.jpg
419,The Beverly Hillbillies,1993,3.6,http://content8.flixster.com/movie/37/13/33/3713338_det.jpg
3684,The Fabulous Baker Boys,1989,7.4,http://content6.flixster.com/movie/27/34/273428_det.jpg
58029,It's a Free World...,2007,6.6,http://content7.flixster.com/movie/10/49/04/10490497_det.jpg
25774,L'âge d'or,1930,8.7,http://content7.flixster.com/movie/10/92/49/10924949_det.jpg
1919,Madeline,1998,6.5,http://content7.flixster.com/movie/25/93/259317_det.jpg
2716,Ghost Busters,1984,7.6,http://content8.flixster.com/movie/26/34/263418_det.jpg
4448,The Score,2001,6.5,http://content7.flixster.com/movie/10/84/63/10846373_det.jpg
3469,Inherit the Wind,1960,7.8,http://content9.flixster.com/movie/25/43/254323_det.jpg
56719,Vitus,2006,6.6,http://content9.flixster.com/movie/87/30/46/8730467_det.jpg
3445,Eyes of Laura Mars,1978,5.2,http://content6.flixster.com/movie/27/71/277116_det.jpg
4031,All the Pretty Horses,2000,4.9,http://content9.flixster.com/movie/25/94/259407_det.jpg
7954,Gli orrori del castello di Norimberga,1972,4.1,http://content9.flixster.com/movie/10/88/42/10884259_det.jpg
4226,Memento,2000,8.1,http://content9.flixster.com/movie/26/78/267827_det.jpg
7564,Kaidan,1964,7.5,http://content7.flixster.com/movie/29/31/293193_det.jpg
6304,Brainscan,1994,4.0,http://content8.flixster.com/movie/27/59/275998_det.jpg
3792,Duel in the Sun,1946,6.5,http://content7.flixster.com/movie/99/14/88/9914881_det.jpg
4992,Kate & Leopold,2001,5.2,http://content9.flixster.com/movie/10/84/31/10843143_det.jpg
59995,Boy A,2007,7.5,http://content8.flixster.com/movie/10/85/07/10850786_det.jpg
1305,"Paris, Texas",1984,8.2,http://content6.flixster.com/movie/10/93/85/10938524_det.jpg
26550,Mishima: A Life in Four Chapters,1985,7.4,http://content6.flixster.com/movie/10/90/89/10908912_det.jpg
25,Leaving Las Vegas,1995,7.7,http://content7.flixster.com/movie/10/90/25/10902561_det.jpg
31600,The Deceivers,1988,5.1,http://content7.flixster.com/movie/10/92/30/10923005_det.jpg
6682,Earth,2007,7.2,http://content7.flixster.com/movie/10/92/40/10924053_det.jpg
51705,Hors de prix,2006,6.9,http://content8.flixster.com/movie/10/83/92/10839238_det.jpg
8882,The Boston Strangler,1968,6.5,http://content8.flixster.com/movie/27/78/277814_det.jpg
6970,Desk Set,1957,6.8,http://content7.flixster.com/movie/51/03/510393_det.jpg
33188,Mischief,1985,5.2,http://content8.flixster.com/movie/26/76/267626_det.jpg
5432,Hero and the Terror,1988,3.6,http://content7.flixster.com/movie/27/71/277105_det.jpg
36523,Margaret Cho: Assassin,2005,4.7,http://content7.flixster.com/movie/19/42/37/1942373_det.jpg
7161,Cheaper by the Dozen,2003,4.6,http://content8.flixster.com/movie/10/92/26/10922674_det.jpg
3003,Train de vie,1998,6.4,http://content8.flixster.com/movie/10/89/39/10893906_det.jpg
2269,Indecent Proposal,1993,4.7,http://content8.flixster.com/movie/10/88/26/10882670_det.jpg
2953,Home Alone 2: Lost in New York,1992,3.6,http://content9.flixster.com/movie/25/40/254003_det.jpg
44849,Renaissance,2006,5.4,http://content8.flixster.com/movie/26/57/52/2657526_det.jpg
928,Rebecca,1940,8.7,http://content9.flixster.com/movie/28/61/286199_det.jpg
52561,Yihe yuan,2006,6.2,http://content8.flixster.com/movie/10/83/85/10838562_det.jpg
50794,Smokin' Aces,2006,4.3,http://content7.flixster.com/movie/10/88/33/10883345_det.jpg
8504,Box of Moon Light,1996,6.7,http://content8.flixster.com/movie/10/91/91/10919194_det.jpg
2518,Night Shift,1982,6.4,http://content7.flixster.com/movie/27/12/271213_det.jpg
47805,Lassie,1994,6.8,http://content8.flixster.com/movie/26/34/263402_det.jpg
316,Stargate,1994,5.2,http://content6.flixster.com/movie/26/48/264812_det.jpg
3609,Regret to Inform,1998,7.7,http://content8.flixster.com/movie/30/55/305530_det.jpg
3667,Rent-a-Cop,1987,3.8,http://content9.flixster.com/movie/10/91/99/10919991_det.jpg
5534,Hush,1998,3.4,http://content9.flixster.com/movie/10/87/07/10870779_det.jpg
6893,The Italian Job,2003,6.4,http://content6.flixster.com/movie/10/89/11/10891136_det.jpg
2876,Thumbelina,1994,5.2,http://content8.flixster.com/movie/11/14/33/11143398_det.jpg
2456,The Fly II,1989,4.4,http://content8.flixster.com/movie/55/37/20/5537202_det.jpg
43558,Big Momma's House 2,2006,3.1,http://content8.flixster.com/movie/55/05/61/5505610_det.jpg
1395,Tin Men,1987,6.4,http://content7.flixster.com/movie/26/96/269609_det.jpg
44709,Akeelah and the Bee,2006,7.0,http://content8.flixster.com/movie/10/84/08/10840854_det.jpg
2015,The AbsentMinded Professor,1961,7.2,http://content9.flixster.com/movie/25/31/253123_det.jpg
33896,Sam gang yi,2004,6.8,http://content9.flixster.com/movie/25/04/250423_det.jpg
3677,The Boys of Baraka,2005,6.8,http://content9.flixster.com/movie/72/91/87/7291875_det.jpg
55257,Postal,2007,3.0,http://content7.flixster.com/movie/10/86/15/10861581_det.jpg
1276,Cool Hand Luke,1967,8.8,http://content9.flixster.com/movie/29/06/290627_det.jpg
31598,The Ballad of the Sad Cafe,1991,6.4,http://content8.flixster.com/movie/10/83/93/10839302_det.jpg
6202,Hatuna Meuheret,2001,7.3,http://content8.flixster.com/movie/29/02/290222_det.jpg
2092,The Return of Jafar,1994,3.6,http://content7.flixster.com/movie/10/93/64/10936425_det.jpg
505,North,1994,3.0,http://content9.flixster.com/movie/41/65/59/4165591_det.jpg
54621,Molière,2007,6.5,http://content9.flixster.com/movie/67/00/55/6700555_det.jpg
5301,Bite the Bullet,1975,6.6,http://content6.flixster.com/movie/10/92/33/10923396_det.jpg
2356,Celebrity,1998,5.6,http://content7.flixster.com/movie/27/63/276393_det.jpg
43919,Date Movie,2006,2.4,http://content8.flixster.com/movie/31/27/312710_det.jpg
8724,Il gattopardo,1963,7.4,http://content9.flixster.com/movie/30/35/303507_det.jpg
25930,Odd Man Out,1947,8.0,http://content9.flixster.com/movie/33/18/40/3318407_det.jpg
55267,Dan in Real Life,2007,6.2,http://content6.flixster.com/movie/95/90/60/9590608_det.jpg
4425,Howling III,1987,3.0,http://content7.flixster.com/movie/10/83/97/10839725_det.jpg
3821,Nutty Professor II: The Klumps,2000,4.4,http://content8.flixster.com/movie/28/85/288598_det.jpg
4715,A Crude Awakening: The Oil Crash,2006,6.5,http://content8.flixster.com/movie/10/89/05/10890510_det.jpg
60333,Encounters at the End of the World,2007,7.6,http://content9.flixster.com/movie/10/94/31/10943159_det.jpg
1073,Willy Wonka & the Chocolate Factory,1971,7.5,http://content9.flixster.com/movie/25/32/253203_det.jpg
39435,The Legend of Zorro,2005,4.8,http://content8.flixster.com/movie/25/04/250410_det.jpg
3143,Hell in the Pacific,1968,6.8,http://content7.flixster.com/movie/10/87/88/10878873_det.jpg
6650,Kind Hearts and Coronets,1949,8.8,http://content6.flixster.com/movie/29/52/295204_det.jpg
3576,Caché,2005,7.8,http://content8.flixster.com/movie/31/17/311798_det.jpg
5601,The Yearling,1946,8.4,http://content8.flixster.com/movie/25/13/251318_det.jpg
53972,Live Free or Die Hard,2007,6.8,http://content8.flixster.com/movie/10/93/34/10933482_det.jpg
187,Party Girl,1995,6.3,http://content8.flixster.com/movie/10/85/91/10859166_det.jpg
2724,Runaway Bride,1999,5.3,http://content9.flixster.com/movie/10/84/58/10845851_det.jpg
5297,The Cat's Meow,2001,6.5,http://content9.flixster.com/movie/26/39/263991_det.jpg
27608,Immortel (ad vitam),2004,5.1,http://content7.flixster.com/movie/95/19/98/9519985_det.jpg
3308,The Flamingo Kid,1984,6.8,http://content8.flixster.com/movie/26/63/266310_det.jpg
1962,Driving Miss Daisy,1989,7.0,http://content6.flixster.com/movie/26/22/262224_det.jpg
27776,Feux rouges,2004,7.2,http://content6.flixster.com/movie/10/84/30/10843036_det.jpg
2962,Fever Pitch,2005,6.2,http://content7.flixster.com/movie/24/97/249737_det.jpg
4877,Better Than Sex,2000,5.2,http://content8.flixster.com/movie/34/99/64/3499646_det.jpg
57532,Meet the Spartans,2008,1.9,http://content7.flixster.com/movie/10/79/98/10799893_det.jpg
8983,Shi mian mai fu,2004,7.8,http://content9.flixster.com/movie/10/89/29/10892903_det.jpg
1979,Jason Lives: Friday the 13th Part VI,1986,5.1,http://content7.flixster.com/movie/11/14/92/11149245_det.jpg
1039,Synthetic Pleasures,1995,5.4,http://content7.flixster.com/movie/10/97/63/10976305_det.jpg
830,The First Wives Club,1996,5.4,http://content9.flixster.com/movie/25/55/255511_det.jpg
1973,Freddy's Dead: The Final Nightmare,1991,3.9,http://content8.flixster.com/movie/10/87/87/10878798_det.jpg
6929,Joe Dirt,2001,3.0,http://content6.flixster.com/movie/25/79/257912_det.jpg
3452,Romeo Must Die,2000,4.9,http://content9.flixster.com/movie/26/98/269803_det.jpg
60293,The Wackness,2008,6.3,http://content8.flixster.com/movie/10/84/37/10843710_det.jpg
48877,Saw III,2006,4.2,http://content8.flixster.com/movie/27/09/94/2709946_det.jpg
3455,Buddy Boy,1999,6.2,http://content7.flixster.com/movie/28/00/280029_det.jpg
2664,Invasion of the Body Snatchers,1956,8.9,http://content8.flixster.com/movie/10/95/44/10954478_det.jpg
2029,Billy's Hollywood Screen Kiss,1998,6.5,http://content9.flixster.com/movie/27/45/274507_det.jpg
6027,Dogfight,1991,6.8,http://content8.flixster.com/movie/27/17/271722_det.jpg
31000,Sweet Liberty,1986,5.7,http://content9.flixster.com/movie/10/89/17/10891711_det.jpg
39425,Emmanuel's Gift,2005,6.4,http://content8.flixster.com/movie/25/03/250398_det.jpg
4360,There's No Business Like Show Business,1954,6.4,http://content7.flixster.com/movie/10/91/07/10910725_det.jpg
6065,I'm All Right Jack,1959,8.0,http://content9.flixster.com/movie/29/62/296203_det.jpg
7092,Anna Karenina,1935,7.4,http://content7.flixster.com/movie/10/94/46/10944689_det.jpg
26811,Bai fa mo nu zhuan,1993,8.1,http://content9.flixster.com/movie/10/92/36/10923627_det.jpg
4156,Company Man,2000,3.3,http://content6.flixster.com/movie/26/63/266308_det.jpg
6612,My Brother's Keeper,2002,6.0,http://content8.flixster.com/movie/10/88/41/10884186_det.jpg
58351,Cidade dos Homens,2007,6.7,http://content8.flixster.com/movie/10/83/85/10838542_det.jpg
6005,Blue Collar Comedy Tour: The Movie,2003,6.8,http://content6.flixster.com/movie/10/89/21/10892104_det.jpg
8952,Duo luo tian shi,1995,7.9,http://content8.flixster.com/movie/30/83/308306_det.jpg
7318,The Passion of the Christ,2004,5.8,http://content6.flixster.com/movie/11/13/50/11135040_det.jpg
5464,Road to Perdition,2002,7.5,http://content7.flixster.com/movie/27/83/278309_det.jpg
2105,TRON,1982,6.0,http://content6.flixster.com/movie/10/91/41/10914152_det.jpg
5463,Reign of Fire,2002,5.2,http://content8.flixster.com/movie/10/87/80/10878014_det.jpg
6886,Beyond Borders,2003,4.3,http://content7.flixster.com/movie/27/36/273605_det.jpg
3562,Committed,2000,5.4,http://content6.flixster.com/movie/28/01/280104_det.jpg
53004,Delta Farce,2007,2.6,http://content7.flixster.com/movie/10/88/75/10887545_det.jpg
8919,P.S.,2004,5.8,http://content6.flixster.com/movie/10/87/97/10879784_det.jpg
6014,National Security,2003,3.3,http://content8.flixster.com/movie/26/19/261926_det.jpg
5274,Bar Girls,1994,5.0,http://content8.flixster.com/movie/28/33/283398_det.jpg
32385,Toolbox Murders,2004,5.9,http://content9.flixster.com/movie/10/94/73/10947359_det.jpg
4471,Arthur 2: On the Rocks,1988,3.3,http://content7.flixster.com/movie/10/36/12/10361217_det.jpg
1663,Stripes,1981,6.6,http://content9.flixster.com/movie/27/68/276891_det.jpg
5514,Lan yu,2001,6.2,http://content6.flixster.com/movie/85/77/857796_det.jpg
5755,Happy Birthday to Me,1981,5.2,http://content8.flixster.com/movie/10/91/57/10915774_det.jpg
915,Sabrina,1954,7.4,http://content7.flixster.com/movie/10/93/36/10933669_det.jpg
1253,The Day the Earth Stood Still,1951,8.0,http://content7.flixster.com/movie/10/87/31/10873109_det.jpg
6058,Final Destination 2,2003,5.0,http://content6.flixster.com/movie/35/84/22/3584220_det.jpg
3254,Wayne's World 2,1993,5.8,http://content8.flixster.com/movie/26/29/262922_det.jpg
5338,Full Moon in Blue Water,1988,4.2,http://content9.flixster.com/movie/28/37/283791_det.jpg
1162,The Ruling Class,1972,7.2,http://content8.flixster.com/movie/28/04/280402_det.jpg
4393,Another Woman,1988,6.2,http://content7.flixster.com/movie/26/36/263697_det.jpg
944,Lost Horizon,1937,7.6,http://content7.flixster.com/movie/98/97/81/9897817_det.jpg
2707,Arlington Road,1999,6.1,http://content6.flixster.com/movie/27/14/271400_det.jpg
4166,Series 7: The Contenders,2001,6.5,http://content9.flixster.com/movie/28/53/285395_det.jpg
3524,King Arthur,2004,4.9,http://content6.flixster.com/movie/10/92/97/10929712_det.jpg
31079,Kaijûtô no kessen: Gojira no musuko,1967,5.1,http://content8.flixster.com/movie/10/87/24/10872498_det.jpg
2705,"Fin août, début septembre",1998,6.7,http://content8.flixster.com/movie/10/88/53/10885374_det.jpg
1625,The Game,1997,7.2,http://content9.flixster.com/movie/28/04/280403_det.jpg
3960,Thir13en Ghosts,2001,3.4,http://content8.flixster.com/movie/26/88/268814_det.jpg
8207,The Day of the Jackal,1973,7.6,http://content6.flixster.com/movie/25/55/255504_det.jpg
32160,Twentieth Century,1934,7.7,http://content9.flixster.com/movie/29/35/293599_det.jpg
1998,Exorcist II: The Heretic,1977,3.6,http://content9.flixster.com/movie/27/11/271111_det.jpg
2450,Howard the Duck,1986,2.5,http://content6.flixster.com/movie/10/86/80/10868032_det.jpg
61986,Appaloosa,2008,6.6,http://content6.flixster.com/movie/10/85/47/10854708_det.jpg
3926,Voyage to the Bottom of the Sea,1961,6.2,http://content8.flixster.com/movie/92/70/47/9270470_det.jpg
1250,The Bridge on the River Kwai,1957,8.8,http://content7.flixster.com/movie/10/92/73/10927333_det.jpg
4222,C.H.U.D.,1984,3.7,http://content6.flixster.com/movie/27/05/270596_det.jpg
881,First Kid,1996,4.0,http://content9.flixster.com/movie/26/04/260491_det.jpg
7111,Ryan's Daughter,1970,5.5,http://content8.flixster.com/movie/44/33/07/4433070_det.jpg
5513,Martin Lawrence Live: Runteldat,2002,5.0,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
2710,The Blair Witch Project,1999,7.5,http://content8.flixster.com/movie/10/91/56/10915602_det.jpg
1336,Body Parts,1991,4.4,http://content9.flixster.com/movie/10/04/67/10046739_det.jpg
3287,The Tigger Movie,2000,5.9,http://content9.flixster.com/movie/11/12/43/11124383_det.jpg
876,Chao ji ji hua,1993,6.0,http://content6.flixster.com/movie/28/07/280704_det.jpg
30747,Bu san,2003,7.5,http://content9.flixster.com/movie/30/07/300711_det.jpg
39869,Manderlay,2005,5.6,http://content6.flixster.com/movie/10/89/84/10898408_det.jpg
4676,Troop Beverly Hills,1989,3.2,http://content7.flixster.com/movie/25/48/254813_det.jpg
6342,Road Trip,2000,5.9,http://content6.flixster.com/movie/55/32/86/5532868_det.jpg
7577,Trollflöjten,1975,7.8,http://content9.flixster.com/movie/25/15/251515_det.jpg
31086,Jingi naki tatakai,1973,6.5,http://content7.flixster.com/movie/10/88/44/10884481_det.jpg
3489,Hook,1991,4.3,http://content8.flixster.com/movie/25/46/254606_det.jpg
2103,Tall Tale,1995,5.5,http://content8.flixster.com/movie/10/90/45/10904586_det.jpg
6906,That Was Then... This Is Now,1985,3.2,http://content7.flixster.com/movie/27/03/270317_det.jpg
182,Moonlight and Valentino,1995,4.6,http://content9.flixster.com/movie/10/91/91/10919195_det.jpg
