movieID,directorID,directorName
4692,tony_richardson,Tony Richardson
4694,jeroen_krabbe,Jeroen Krabbé
4695,karel_reisz,Karel Reisz
4697,frank_henenlotter,Frank Henenlotter
4699,michael_cristofer,Michael Cristofer
4700,garry_marshall,Garry Marshall
4703,162659443,Lasse Hallström
4704,howard_hawks,Howard Hawks
4705,edouard_molinaro,Edouard Molinaro
4707,mike_figgis,Mike Figgis
4713,ken_russell,Ken Russell
4715,basil_gelpke_ray_mccormack,Basil Gelpke & Ray McCormack
4716,nicolas_roeg,Nicolas Roeg
4717,robert_clouse,Robert Clouse
4718,chris_weitz,Chris Weitz
4720,alejandro_amenabar,Alejandro Amenábar
4723,scott_mcgehee,Scott McGehee
4725,brad_anderson,Brad Anderson
4731,lucile_hadzihalilovic,Lucile Hadzihalilovic
4733,woody_allen,Woody Allen
4738,brad_anderson,Brad Anderson
4741,lukas_moodysson,Lukas Moodysson
4743,maria_ripoll,María Ripoll
4744,victor_salva,Victor Salva
4745,tim_blake_nelson,Tim Blake Nelson
4747,nickolas_perry,Nickolas Perry
4748,jon_turteltaub,Jon Turteltaub
4751,buzz_kulik,Buzz Kulik
4752,william_lustig,William Lustig
4753,neil_jordan,Neil Jordan
4754,robin-hardy,Robin Hardy
4756,richard_lester,Richard Lester
4758,stephen_carpenter,Stephen Carpenter
4759,1055580-mark_brown,Mark Brown
4760,steven_cantor,Steven Cantor
4761,dan_cohen,Dan Cohen
4763,youngyooth_thongkonthun,Youngyooth Thongkonthun
4764,dana_lustig,Dana Lustig
4765,michael_cuesta,Michael Cuesta
4767,charles_lamont,Charles Lamont
4768,fritz_lang,Fritz Lang
4770,daniel_sackheim,Daniel Sackheim
4773,jacob_kornbluth,Jacob Kornbluth
4774,barry_sonnenfeld,Barry Sonnenfeld
4775,vondie_curtishall,Vondie Curtis-Hall
4776,antoine_fuqua,Antoine Fuqua
4778,edet_belzberg,Edet Belzberg
4779,kenneth_a_carlson,Kenneth A. Carlson
4781,brian-trenchard-smith,Brian Trenchard Smith
4782,edward_burns,Edward Burns
4783,george_butler,George Butler
4784,karel_reisz,Karel Reisz
4787,jodie_foster,Jodie Foster
4789,brian_de_palma,Brian DePalma
4790,irvin_kershner,Irvin Kershner
4795,ralph_nelson,Ralph Nelson
4796,stanley_donen,Stanley Donen
4798,stanley_donen,Stanley Donen
4799,stanley_kramer,Stanley Kramer
4801,william_wyler,William Wyler
4803,clint_eastwood,Clint Eastwood
4804,frank_capra,Frank Capra
4805,joshua_logan,Joshua Logan
4806,elmar-klos,Elmar Klos
4808,george_sluizer,George Sluizer
4811,franc_roddam,Franc Roddam
4812,harry_winer,Harry Winer
4814,gary_fleder,Gary Fleder
4821,john_dahl,John Dahl
4822,tim_hill_iii,Tim Hill (III)
4824,gillian_grisman,Gillian Grisman
4827,stephen_t_kay,Stephen T. Kay
4829,walter_grauman,Walter Grauman
4833,clint_eastwood,Clint Eastwood
4835,michael_apted,Michael Apted
4836,joel_oliansky,Joel Oliansky
4837,william_friedkin,William Friedkin
4838,corey_yuen,Corey Yuen
4840,francois_truffaut,François Truffaut
4843,eric_schwab,Eric Schwab
4845,rob_pritts,Rob Pritts
4846,yuen_woping,Woo-ping Yuen
4847,catherine_breillat,Catherine Breillat
4850,hirotsugu_kawasaki,Hirotsugu Kawasaki
4851,allison_anders,Allison Anders
4852,ernest_r_dickerson,Ernest R. Dickerson
4853,douglas_hickox,Douglas Hickox
4855,don_siegel,Don Siegel
4857,norman_jewison,Norman Jewison
4862,brian_gilbert,Brian Gilbert
4866,rod_lurie,Rod Lurie
4867,penny_marshall,Penny Marshall
4868,oxide_pang_chun,Oxide Pang Chun
4869,marcelo_pineyro,Marcelo Piñeyro
4870,michael_radford,Michael Radford
4873,richard_linklater,Richard Linklater
4874,iain_softley,Iain Softley
4876,steve_beck,Steve Beck
4877,valerie_breiman,Valerie Breiman
4878,1141962-richard_kelly,Richard Kelly
4881,ethan_coen,Ethan Coen
4883,robert_guediguian,Robert Guediguian
4885,harold_becker,Harold Becker
4886,peter_docter,Pete Docter
4888,richard_linklater,Richard Linklater
4889,david_mamet,David Mamet
4890,bobby_farrelly,Bobby Farrelly
4893,simon_west,Simon West
4895,dj_pooh,D.J. Pooh
4898,david_atkins,David Atkins
4900,brendan-malloy,Brendan Malloy
4903,todd_field,Todd Field
4905,1041041-larry_cohen,Larry Cohen
4909,joel_schumacher,Joel Schumacher
4911,terry_gilliam,Terry Gilliam
4915,don_coscarelli,Don Coscarelli
4917,joseph_sargent,Joseph Sargent
4918,edward_dmytryk,Edward Dmytryk
4919,luc_besson,Luc Besson
4920,irving_rapper,Irving Rapper
4922,lewis_milestone,Lewis Milestone
4925,robert_moore,Robert Moore
4926,dominique_deruddere,Dominique Deruddere
4927,peter_weir,Peter Weir
4928,luis_bunuel,Luis Buñuel
4929,john_lasseter,John Lasseter
4932,roy_william_neill,Roy William Neill
4935,jonathan_liebesman,Jonathan Liebesman
4938,eric_rohmer,Eric Rohmer
4941,mike_hodges,Mike Hodges
4942,ib_melchior,Ib Melchior
4943,kevin_connor,Kevin Connor
4944,bert_i_gordon,Bert I. Gordon
4945,1041374-james_fargo,James Fargo
4949,joseph_zito,Joseph Zito
4957,clint_eastwood,Clint Eastwood
4963,steven_soderbergh,Steven Soderbergh
4964,majid_majidi,Majid Majidi
4965,patrick_stettner,Patrick Stettner
4966,jack_arnold,Jack Arnold
4967,danis_tanovic,Danis Tanovic
4969,rene_clair,René Clair
4970,josef_von_sternberg,Josef von Sternberg
4971,paul_mazursky,Paul Mazursky
4973,jeanpierre_jeunet,Jean-Pierre Jeunet
4975,cameron_crowe,Cameron Crowe
4977,andrei_kavun,Andrei Kavun
4978,ray_lawrence,Ray Lawrence
4980,1052316-peter_hewitt,Peter Hewitt
4984,karel_reisz,Karel Reisz
4985,john_guillermin,John Guillermin
4987,lamont_johnson,Lamont Johnson
4990,1050341-john_davis,John Davis
4991,henry_barrial,Henry Barrial
4992,james_mangold,James Mangold
4994,frank_darabont,Frank Darabont
4995,ron_howard,Ron Howard
5001,breck_eisner,Breck Eisner
5003,reva_rose,Reva Rose
5005,delbert_mann,Delbert Mann
5007,jules_dassin,Jules Dassin
5009,michael_mann,Michael Mann
5011,gillian_armstrong,Gillian Armstrong
5014,jessie_nelson,Jessie Nelson
5017,fritz_lang,Fritz Lang
5022,joseph_losey,Joseph Losey
5023,elizabeth_pena,Elizabeth Peña
5025,jake_kasdan,Jake Kasdan
5027,walter_hill,Walter Hill
5028,tsai-mingliang,Ming-liang Tsai
5029,john_bailey,John Bailey
5033,fred_schepisi,Fred Schepisi
5034,anthony_minghella,Anthony Minghella
5035,william_wyler,William Wyler
5037,john_ford,John Ford
5039,matthew_robbins,Matthew Robbins
5042,lamont_johnson,Lamont Johnson
5046,gary_fleder,Gary Fleder
5049,walter_hill,Walter Hill
5050,jan-schutte,Jan Schütte
5051,lone_scherfig,Lone Scherfig
5052,joseph_cedar,Joseph Cedar
5053,mike_binder,Mike Binder
5055,rob_cohen,Rob Cohen
5057,robert_aldrich,Robert Aldrich
5058,werner_herzog,Werner Herzog
5059,werner_herzog,Werner Herzog
5061,gillian_armstrong,Gillian Armstrong
5062,dominic_sena,Dominic Sena
5063,marlon_brando,Marlon Brando
5064,kevin_reynolds,Kevin Reynolds
5065,mark_pellington,Mark Pellington
5067,laurice_guillen,Laurice Guillen
5069,kazuki_akane,Kazuki Akane
5074,todd_solondz,Todd Solondz
5075,gary_burns,Gary Burns
5077,joel_shumacher,Joel Shumacher
5078,ulu_grosbard,Ulu Grosbard
5079,1184531-stephen_walker,Stephen Walker
5080,dewey-nicks,Dewey Nicks
5082,peter_ofallon,Peter O'Fallon
5083,sturla_gunnarsson,Sturla Gunnarsson
5085,otto_preminger,Otto Preminger
5086,robert_townsend,Robert Townsend
5087,bertrand_blier,Bertrand Blier
5088,bertrand_blier,Bertrand Blier
5092,1048166-shawn_levy,Shawn Levy
5093,1022918-andrew_davis,Andrew Davis
5095,billy_morrissette,Billy Morrissette
5097,stuart_marshall,Stuart Marshall
5100,francois_truffaut,François Truffaut
5103,david_m_evans,David M. Evans
5106,tamra_davis,Tamra Davis
5109,robin_budd,Robin Budd
5110,jay_chandrasekhar,Jay Chandrasekhar
5111,joseph_ruben,Joseph Ruben
5112,fred_schepisi,Fred Schepisi
5113,vittorio_de_sica,Vittorio De Sica
5114,vincente_minnelli,Vincente Minnelli
5116,vincente_minnelli,Vincente Minnelli
5118,bobby_farrelly,Bobby Farrelly
5119,karel_reisz,Karel Reisz
5120,kenneth_branagh,Kenneth Branagh
5121,werner_herzog,Werner Herzog
5126,nathan_juran,Nathan Juran
5128,michael_rymer,Michael Rymer
5131,michael_kalesniko,Michael Kalesniko
5133,ramin_serry,Ramin Serry
5135,mira_nair,Mira Nair
5136,larry_fessenden,Larry Fessenden
5141,michael_pressman,Michael Pressman
5142,milos_forman,Milos Forman
5145,milos_forman,Milos Forman
5150,billy_burke,Billy Burke
5151,michael_lehmann,Michael Lehmann
5152,randall_wallace,Randall Wallace
5153,claire_denis,Claire Denis
5158,martin_ritt,Martin Ritt
5159,bill_kroyer,Bill Kroyer
5164,don_bluth,Don Bluth
5167,elliott_nugent,Elliott Nugent
5168,stanley_donen,Stanley Donen
5170,kevin-bray,Kevin Bray
5175,ken_loach,Ken Loach
5178,ken_kwapis,Ken Kwapis
5193,ralph_thomas,Ralph Thomas
5202,alain_resnais,Alain Resnais
5206,1122335-charles_kaufman,Charles Kaufman
5212,eric-karson,Eric Karson
5213,gilbert_cates,Gilbert Cates
5214,paul_bogart,Paul Bogart
5216,yasmina-reza,Yasmina Reza
5217,sergio_corbucci,Sergio Corbucci
5221,elie_chouraqui,Elie Chouraqui
5222,charles_hermanwurmfeld,Charles Herman-Wurmfeld
5223,lieven_debrauwer,Lieven Debrauwer
5226,michael_chapman,Michael Chapman
5228,1042400-george_marshall,George Marshall
5230,norman_z_mcleod,Norman Z. McLeod
5231,1050292-david_butler,David Butler
5232,victor_schertzinger,Victor Schertzinger
5237,harold_becker,Harold Becker
5238,john_sayles,John Sayles
5240,1150240-wayne_kramer,Wayne Kramer
5247,hal_needham,Hal Needham
5250,sidney_poitier,Sidney Poitier
5254,guillermo_del_toro,Guillermo del Toro
5256,_0971919,Pete Jones
5263,william_castle,William Castle
5264,jonathan_frakes,Jonathan Frakes
5266,david_fincher,David Fincher
5267,john_lee_hancock,John Lee Hancock
5268,hal_hartley,Hal Hartley
5269,michael_haneke,Michael Haneke
5272,laurent_cantet,Laurent Cantet
5273,sara_sugarman,Sara Sugarman
5274,marita_giovanni,Marita Giovanni
5275,martin_scorsese,Martin Scorsese
5276,ken_russell,Ken Russell
5277,j_lee_thompson,J. Lee Thompson
5280,percy_adlon,Percy Adlon
5286,bruno_pesery,Bruno Pésery
5287,james_foley,James Foley
5289,robert_rosen,Robert Rosen
5292,george_roy_hill,George Roy Hill
5293,roger_michell,Roger Michell
5294,bill_paxton,Bill Paxton
5295,zoe_clarkewilliams,Zoe Clarke-Williams
5296,roger_kumble,Roger Kumble
5297,peter_bogdanovich,Peter Bogdanovich
5298,michel_gondry,Michel Gondry
5299,joel_zwick,Joel Zwick
5301,diego_munoz,Diego Munoz
5302,tom_gries,Tom Gries
5303,john_patrick_shanley,John Patrick Shanley
5304,roberto_rossellini,Roberto Rossellini
5308,leonard_nimoy,Leonard Nimoy
5310,rudy_de_luca,Rudy De Luca
5311,john_hough,John Hough
5313,charles_russell,Charles Russell
5315,ethan_hawke,Ethan Hawke
5317,annesophie_birot,Anne-Sophie Birot
5322,bart_freundlich,Bart Freundlich
5323,james_isaac,James Isaac
5324,stephen_herek,Stephen Herek
5325,stacy_peralta,Stacy Peralta
5327,jeanluc_godard,Jean-Luc Godard
5328,stanley_donen,Stanley Donen
5329,dj_caruso,D.J. Caruso
5331,bryan_johnson,Bryan Johnson
5333,jeanpierre_melville,Jean-Pierre Melville
5334,roger_donaldson,Roger Donaldson
5335,dusan_makavejev,Dusan Makavejev
5336,mikhail_kalatozov,Mikhail Kalatozov
5337,tom_dicillo,Tom DiCillo
5338,peter_masterson,Peter Masterson
5340,stephen_sommers,Stephen Sommers
5341,bob_fosse,Bob Fosse
5344,douglas_day_stewart,Douglas Day Stewart
5345,costas_mandylor,Costas Mandylor
5347,scott-kalvert,Scott Kalvert
5348,woody_allen,Woody Allen
5351,shohei_imamura,Shohei Imamura
5353,milton_katselas,Milton Katselas
5354,gene_saks,Gene Saks
5358,bob_rafelson,Bob Rafelson
5359,martha_coolidge,Martha Coolidge
5361,randal_kleiser,Randal Kleiser
5362,ken_olin,Ken Olin
5364,adrian_lyne,Adrian Lyne
5367,stephen_frears,Stephen Frears
5368,grigori_chukhraj_and_valentin_yezhov,Grigori Chukhraj & Valentin Yezhov
5372,1028855-david_butler,David Butler (I)
5382,1041374-james_fargo,James Fargo
5383,terence_fisher,Terence Fisher
5386,stanley_kramer,Stanley Kramer
5387,michael_apted,Michael Apted
5388,christopher_nolan,Christopher Nolan
5389,kelly_asbury,Kelly Asbury
5392,joshua_logan,Joshua Logan
5393,john_schlesinger,John Schlesinger
5394,roy_ward_baker,Roy Ward Baker
5395,fritz_lang,Fritz Lang
5396,george_cukor,George Cukor
5397,norman_z_mcleod,Norman Z. McLeod
5398,ralph_nelson,Ralph Nelson
5399,otto_preminger,Otto Preminger
5400,phil_alden_robinson,Phil Alden Robinson
5403,christopher_muench,Christopher Münch
5407,daniele_thompson,Danièle Thompson
5410,douglas_trumbull,Douglas Trumbull
5412,hal_needham,Hal Needham
5414,joel_schumacher,Joel Schumacher
5416,finn_taylor,Finn Taylor
5422,alan_taylor,Alan Taylor
5424,james_toback,James Toback
5426,joel_schumacher,Joel Schumacher
5427,carl_gottlieb,Carl Gottlieb
5431,jack_nicholson,Jack Nicholson
5432,william_tannen,William Tannen
5434,anatole_litvak,Anatole Litvak
5435,gore_verbinski,Gore Verbinski
5437,marshall_brickman,Marshall Brickman
5441,andy_wolk,Andy Wolk
5442,jeff_kanew,Jeff Kanew
5443,jesse_vaughan,Jesse Vaughan
5445,steven_spielberg,Steven Spielberg
5446,phillip_noyce,Phillip Noyce
5447,john_sayles,John Sayles
5448,tuck-tucker,Tuck Tucker
5449,steven_brill,Steven Brill
5450,nicole_holofcener,Nicole Holofcener
5456,peter_markle,Peter Markle
5457,anthony_drazan,Anthony Drazan
5459,barry_sonnenfeld,Barry Sonnenfeld
5460,craig_mccracken,Craig McCracken
5461,sandra_goldbacher,Sandra Goldbacher
5463,rob_bowman,Rob Bowman
5464,sam_mendes,Sam Mendes
5465,shunji_iwai,Shunji Iwai
5466,yvan_attal,Yvan Attal
5467,irvin_kershner,Irvin Kershner
5468,nathan_juran,Nathan Juran
5469,ron_howard,Ron Howard
5471,david_twohy,David Twohy
5472,peter_h_hunt,Peter H. Hunt
5473,rainer_werner_fassbinder,Rainer Werner Fassbinder
5477,julio_medem,Julio Medem
5480,rob_minkoff,Rob Minkoff
5481,jay-roach,Jay Roach
5482,peter_hastings,Peter Hastings
5485,gary_winick,Gary Winick
5489,werner_herzog,Werner Herzog
5490,james_frawley,James Frawley
5493,gordon_douglas,Gordon Douglas
5494,luchino_visconti,Luchino Visconti
5496,luchino_visconti,Luchino Visconti
5497,daniel_mann,Daniel Mann
5498,akira_kurosawa,Akira Kurosawa
5499,michael_curtiz,Michael Curtiz
5500,jim_abrahams,Jim Abrahams
5502,m_night_shyamalan,M. Night Shyamalan
5503,gabriele_muccino,Gabriele Muccino
5504,robert_rodriguez,Robert Rodriguez
5506,clint_eastwood,Clint Eastwood
5509,nick_broomfield,Nick Broomfield
5510,jesse_peretz,Jesse Peretz
5511,georg_wilhelm_pabst,Georg Wilhelm Pabst
5512,babak_payami,Babak Payami
5513,david_raynr,David Raynr
5514,stanley_kwan,Stanley Kwan
5518,bertrand_blier,Bertrand Blier
5521,john_g_avildsen,John G. Avildsen
5522,norman_jewison,Norman Jewison
5523,ron_underwood,Ron Underwood
5524,1143611-john_mckay,John McKay
5525,sandra_nettelbeck,Sandra Nettelbeck
5526,kim_ki_duk,Ki-duk Kim
5529,reginald_hudlin,Reginald Hudlin
5532,julie_davis,Julie Davis
5534,jonathan_darby,Jonathan Darby
5540,desmond_davis,Desmond Davis
5544,nicholas_meyer,Nicholas Meyer
5547,deepa-mehta,Deepa Mehta
5551,lew_landers,Lew Landers
5553,john_badham,John Badham
5556,william_malone,William Malone
5557,melanie_mayron,Melanie Mayron
5561,herbert_ross,Herbert Ross
5562,stephen_norrington,Stephen Norrington
5563,michael_catonjones,Michael Caton-Jones
5564,john_polson,John Polson
5568,amy_heckerling,Amy Heckerling
5570,alejandro_amenabar,Alejandro Amenábar
5572,kevin_rodney_sullivan,Kevin Rodney Sullivan
5573,bruce_mcculloch,Bruce McCulloch
5574,corey_yuen,Corey Yuen
5575,claude_miller,Claude Miller
5576,diane_kurys,Diane Kurys
5581,alan_alda,Alan Alda
5583,jean_yarbrough,Jean Yarbrough
5584,john_r_cherry_iii,John R. Cherry III
5585,john_r_cherry_iii,John R. Cherry III
5587,martin_weisz,Martin Weisz
5588,alexandre-aja,Alexandre Aja
5589,nancy_meckler,Nancy Meckler
5596,patrick_read_johnson,Patrick Read Johnson
5600,kon_ichikawa,Kon Ichikawa
5601,clarence_brown,Clarence Brown
5602,joel_coen,Joel Coen
5603,charles_crichton,Charles Crichton
5607,juan_jose_campanella,Juan José Campanella
5608,oliver_hirschbiegel,Oliver Hirschbiegel
5609,wych_kaosayananda,Wych Kaosayananda
5610,bob_dolman,Bob Dolman
5611,shekhar_kapur,Shekhar Kapur
5613,francois_ozon,François Ozon
5614,ferzan_ozpetek,Ferzan Ozpetek
5615,ericson-core,Ericson Core
5617,steven_shainberg,Steven Shainberg
5618,hayao_miyazaki,Hayao Miyazaki
5619,eugene_jarecki,Eugene Jarecki
5620,andy_tennant,Andy Tennant
5621,kevin_donovan,Kevin Donovan
5624,ken_loach,Ken Loach
5627,chris_eyre,Chris Eyre
5629,phil_vischer,Phil Vischer
5631,edoardo_ponti,Edoardo Ponti
5633,tom_tykwer,Tom Tykwer
5634,anthony_arkin,Anthony Arkin
5637,david_o_russell,David O. Russell
5638,inoshiro-honda,Ishirô Honda
5640,inoshiro-honda,Ishirô Honda
5641,charlie_s_chaplin,Charlie S. Chaplin
5644,sam_wood,Sam Wood
5645,peter_bogdanovich,Peter Bogdanovich
5646,stephen_frears,Stephen Frears
5648,john_r_cherry,John R. Cherry
5649,terence_fisher,Terence Fisher
5651,arthur_lubin,Arthur Lubin
5655,tony_scott,Tony Scott
5658,sidney_poitier,Sidney Poitier
5659,anthony_pelissier,Anthony Pelissier
5661,buzz_kulik,Buzz Kulik
5665,brian_koppelman,Brian Koppelman
5669,1055159-michael_moore,Michael Moore
5670,christian-charles,Christian Charles
5675,guy_ritchie,Guy Ritchie
5677,stephen_gaghan,Stephen Gaghan
5678,ronny_yu,Ronny Yu
5679,gore_verbinski,Gore Verbinski
5681,1180692-julie_gavras,Julie Gavras
5686,aleksandrsokurov,Aleksandr Sokurov
5687,jaeeun_jeong,Jae-eun Jeong
5689,robert_benton,Robert Benton
5694,william_brent_bell,William Brent Bell
5695,peter_sykes,Peter Sykes
5705,robert_greenwald,Robert Greenwald
5707,sydney_pollack,Sydney Pollack
5709,michael_traeger,Michael Traeger
5714,caroline_thompson,Caroline Thompson
5716,eric_bress,Eric Bress
5719,clive_donner,Clive Donner
5721,jeremy_kagan,Jeremy Kagan
5723,michael_apted,Michael Apted
5726,gary_sherman,Gary Sherman
5727,wes_craven,Wes Craven
5740,john_alan_schwartz,John Alan Schwartz
5743,daniel_petrie,Daniel Petrie
5745,rainer_werner_fassbinder,Rainer Werner Fassbinder
5746,brian_d_clark,Brian D Clark
5749,ching_siutung,Siu-Tung Ching
5752,bill_forsyth,Bill Forsyth
5754,stuart_rosenberg,Stuart Rosenberg
5755,j_lee_thompson,J. Lee Thompson
5762,rainer_werner_fassbinder,Rainer Werner Fassbinder
5763,rainer_werner_fassbinder,Rainer Werner Fassbinder
5764,michael_crichton,Michael Crichton
5769,albert_brooks,Albert Brooks
5770,abel_ferrara,Abel Ferrara
5771,patrick_lussier,Patrick Lussier
5772,louis_malle,Louis Malle
5773,neil_labute,Neil LaBute
5776,glenn_jordan,Glenn Jordan
5777,herbert_ross,Herbert Ross
5778,bob_rafelson,Bob Rafelson
5780,1059231-john_waters,John Waters
5783,amy_ziering_kofman,Amy Ziering Kofman
5785,jeff_tremaine,Jeff Tremaine
5786,charles-stone-iii,Charles Stone III
5788,mike_leigh,Mike Leigh
5791,julie_taymor,Julie Taymor
5792,dylan_kidd,Dylan Kidd
5796,martin_campbell,Martin Campbell
5800,richard_quine,Richard Quine
5801,norman_jewison,Norman Jewison
5802,george_roy_hill,George Roy Hill
5806,samira_makhmalbaf,Samira Makhmalbaf
5807,1144588-peter_mattei,Peter Mattei
5808,kathryn_bigelow,Kathryn Bigelow
5810,curtis_hanson,Curtis Hanson
5811,nils_tavernier,Nils Tavernier
5812,todd_haynes,Todd Haynes
5813,pascale_bailly,Pascale Bailly
5814,tom_rice,Tom Rice
5817,atom_egoyan,Atom Egoyan
5818,carlos_carrera,Carlos Carrera
5819,neil_burger,Neil Burger
5826,john_ford,John Ford
5828,john_sturges,John Sturges
5829,1006266-paul_gross,Paul Gross
5836,melville_shavelson,Melville Shavelson
5838,claude_chabrol,Claude Chabrol
5839,yves_robert,Yves Robert
5841,william_a_graham,William A. Graham
5843,daniel-petrie-jr,Daniel Petrie Jr
5846,jack-fisk,Jack Fisk
5852,howard_r_cohen,Howard R. Cohen
5853,david_cronenberg,David Cronenberg
5854,burt_reynolds,Burt Reynolds
5855,jim_sharman,Jim Sharman
5859,walter_hill,Walter Hill
5867,raoul_walsh,Raoul Walsh
5872,lee_tamahori,Lee Tamahori
5875,rebecca_miller,Rebecca Miller
5876,phillip_noyce,Phillip Noyce
5882,john_musker,John Musker
5883,robert_harmon,Robert Harmon
5887,maurice_phillips,Maurice Phillips
5888,larry_charles,Larry Charles
5895,robert_zemeckis,Robert Zemeckis
5896,allan_moyle,Allan Moyle
5898,albert_pyun,Albert Pyun
5899,cy_endfield,Cy Endfield
5902,spike_jonze,Spike Jonze
5903,kurt_wimmer,Kurt Wimmer
5909,takashi_miike,Takashi Miike
5914,errol_morris,Errol Morris
5916,john_badham,John Badham
5918,uwe_boll,Uwe Boll
5926,pj_hogan,P.J. Hogan
5928,tony_richardson,Tony Richardson
5931,lindsay_anderson,Lindsay Anderson
5932,les_blank,Les Blank
5935,mark_l_lester,Mark L. Lester
5937,andrzej_wajda,Andrzej Wajda
5938,sidney_lumet,Sidney Lumet
5940,paul_bartel,Paul Bartel
5941,charles_stone_iii,Charles Stone
5942,1140240-tom_brady,Tom Brady
5943,wayne_wang,Wayne Wang
5944,stuart_baird,Stuart Baird
5945,alexander_payne,Alexander Payne
5946,achero_manas_ii,Achero Mañas
5950,frank_whaley,Frank Whaley
5952,peter_jackson,Peter Jackson
5953,jiang_wen,Wen Jiang
5955,denzel_washington,Denzel Washington
5956,martin_scorsese,Martin Scorsese
5958,cathy_malkasian,Cathy Malkasian
5959,joe_carnahan,Joe Carnahan
5960,curtis_hanson,Curtis Hanson
5961,kathryn_bigelow,Kathryn Bigelow
5962,uli_edel,Uli Edel
5963,william_wyler,William Wyler
5964,nick_love,Nick Love
5969,howard_zieff,Howard Zieff
5975,king_vidor,King Vidor
5976,bobcat_goldthwait,Bobcat Goldthwait
5977,carl_reiner,Carl Reiner
5978,simon_langton,Simon Langton
5981,freddie_francis,Freddie Francis
5982,arnaud_desplechin,Arnaud Desplechin
5987,ray_burdis,Ray Burdis
5988,thomas_michael_donnelly,Thomas Michael Donnelly
5994,doug_mcgrath,Doug McGrath
5995,roman_polanski,Roman Polanski
5999,michael_coldewey,Michael Coldewey
6001,martin_scorsese,Martin Scorsese
6002,todd_louiso,Todd Louiso
6005,cb-harding,C.B. Harding
6009,takashi_miike,Takashi Miike
6010,tom_dicillo,Tom DiCillo
6012,chris-koch,Chris Koch
6014,dennis_dugan,Dennis Dugan
6016,fernando_meirelles,Fernando Meirelles
6017,elia_suleiman,Elia Suleiman
6018,ole_christian_madsen,Ole Christian Madsen
6020,george_stevens,George Stevens
6021,wim_wenders,Wim Wenders
6025,tamra_davis,Tamra Davis
6027,nancy_savoca,Nancy Savoca
6030,norman_taurog,Norman Taurog
6031,douglas_sirk,Douglas Sirk
6032,george_roy_hill,George Roy Hill
6036,david_greenwalt,David Greenwalt
6039,gene_wilder,Gene Wilder
6040,jonathan_liebesman,Jonathan Liebesman
6041,costagavras,Costa-Gavras
6042,othmar_schmiderer,Othmar Schmiderer
6044,blake_edwards,Blake Edwards
6049,john_madden,John Madden
6050,gus_van_sant,Gus Van Sant
6051,perry_henzell,Perry Henzell
6055,leon_ichaso,Leon Ichaso
6057,reggie-rock-bythewood,Reggie Rock Bythewood
6058,david_r_ellis,David R. Ellis
6060,daisy_von_scherler_mayer,Daisy von Scherler Mayer
6061,amos_gitai,Amos Gitai
6062,keith-fulton,Keith Fulton
6064,mark_robson,Mark Robson
6065,john_boulting,John Boulting
6066,bob_clark_iii,Bob Clark (III)
6067,thaddeus_osullivan,Thaddeus O'Sullivan
6070,ryu_murakami,Ryu Murakami
6076,michael_apted,Michael Apted
6077,guy_hamilton,Guy Hamilton
6078,clint_eastwood,Clint Eastwood
6082,phillip_borsos,Phillip Borsos
6083,wim_wenders,Wim Wenders
6084,clint_eastwood,Clint Eastwood
6092,boaz_davidson,Boaz Davidson
6093,jules_bass,Jules Bass
6096,arthur_hiller,Arthur Hiller
6099,hal_needham,Hal Needham
6101,ron_howard,Ron Howard
6102,roland_joffe,Roland Joffé
6107,paolo_taviani,Paolo Taviani
6109,francis_ford_coppola,Francis Ford Coppola
6113,jeanluc_godard,Jean-Luc Godard
6115,robert_towne,Robert Towne
6118,krzysztof_kieslowski,Krzysztof Kieslowski
6121,rainer_werner_fassbinder,Rainer Werner Fassbinder
6126,rainer_werner_fassbinder,Rainer Werner Fassbinder
6127,1042742-alan_parker,Alan Parker
6135,robert_benton,Robert Benton
6152,antonio_margheriti,Antonio Margheriti
6155,donald_petrie,Donald Petrie
6157,mark_steven_johnson,Mark Steven Johnson
6158,steve_trenbirth,Steve Trenbirth
6159,david_gordon_green,David Gordon Green
6160,lee_hirsch,Lee Hirsch
6163,laetitia_colombani,Laetitia Colombani
6166,1040953-nick_castle,Nick Castle
6173,mike_newell,Mike Newell
6174,j_lee_thompson,J. Lee Thompson
6176,richard_fleischer,Richard Fleischer
6179,mike_hodges,Mike Hodges
6183,1041609-michael_gordon,Michael Gordon
6184,nicolas_roeg,Nicolas Roeg
6185,ron_shelton,Ron Shelton
6186,ronald_f_maxwell,Ronald F. Maxwell
6191,ken_loach,Ken Loach
6192,suzanne_bier,Susanne Bier
6193,gregory_mars_martin,"Gregory ""Mars"" Martin"
6194,michael_petroni_ii,Michael Petroni (II)
6195,mark_moskowitz,Mark Moskowitz
6196,andrzej_bartkowiak,Andrzej Bartkowiak
6198,martin_bell,Martin Bell
6201,trevor_nunn,Trevor Nunn
6202,dover_koshashvili,Dover Koshashvili
6203,mel_brooks,Mel Brooks
6206,peter_weir,Peter Weir
6211,kevin_lima,Kevin Lima
6212,adam_shankman,Adam Shankman
6215,lisa_cholodenko,Lisa Cholodenko
6216,caroline_link,Caroline Link
6218,gurinder_chadha,Gurinder Chadha
6219,william_friedkin,William Friedkin
6221,susan_seidelman,Susan Seidelman
6222,erik_skjoldbjaerg,Erik Skjoldbjaerg
6223,jonas-akerlund,Jonas Åkerlund
6228,george_stevens,George Stevens
6229,monte_hellman,Monte Hellman
6232,1041809-james_hill,James Hill
